Points:0,Points:1,Points:2
9.74454,0,0.513455
9.79345,0,0.514863
9.84236,0,0.516259
9.89126,0,0.517642
9.94017,0,0.51901
9.98908,0,0.520364
10.038,0,0.521701
10.0869,0,0.523021
10.1358,0,0.524322
10.1847,0,0.525604
10.2336,0,0.526866
10.2825,0,0.528106
10.3314,0,0.529324
10.3803,0,0.530518
10.4292,0,0.531687
10.4781,0,0.532831
10.527,0,0.533948
10.5759,0,0.535037
10.6248,0,0.536098
10.6737,0,0.537128
10.7226,0,0.538128
10.7715,0,0.539095
10.8204,0,0.540023
10.8693,0,0.540907
10.9182,0,0.54174
10.9671,0,0.542517
11.016,0,0.543231
11.0649,0,0.543876
11.1138,0,0.544446
11.1626,0,0.544935
11.2115,0,0.545337
11.2604,0,0.545645
11.3092,0,0.545855
11.3581,0,0.545959
11.407,0,0.545951
11.4558,0,0.545826
11.5046,0,0.545578
11.5535,0,0.545199
11.6023,0,0.544685
11.6511,0,0.54403
11.6999,0,0.543238
11.7487,0,0.542332
11.7974,0,0.541335
11.8462,0,0.540272
11.895,0,0.539165
11.9437,0,0.538039
11.9925,0,0.536918
12.0413,0,0.535823
12.09,0,0.53478
12.1388,0,0.533812
12.1876,0,0.532943
12.2364,0,0.532196
12.2852,0,0.531592
12.334,0,0.531132
12.3829,0,0.53081
12.4317,0,0.53062
12.4806,0,0.530554
12.5294,0,0.530607
12.5783,0,0.530771
12.6272,0,0.531041
12.6761,0,0.531409
12.725,0,0.531869
12.7739,0,0.532415
12.8228,0,0.533039
12.8717,0,0.533736
12.9206,0,0.534499
12.9695,0,0.53532
13.0184,0,0.536194
13.0674,0,0.537115
13.1163,0,0.538074
13.1652,0,0.539067
13.2141,0,0.540086
13.2631,0,0.541125
13.312,0,0.542176
13.3609,0,0.543235
13.4099,0,0.544294
13.4588,0,0.545345
13.5078,0,0.546385
13.5567,0,0.547404
13.6056,0,0.548397
13.6545,0,0.549357
13.7035,0,0.550278
13.7524,0,0.551153
13.8013,0,0.551976
13.8503,0,0.552743
13.8992,0,0.55345
13.9481,0,0.554098
13.997,0,0.554683
14.0459,0,0.555203
14.0948,0,0.555657
14.1437,0,0.556041
14.1926,0,0.556355
14.2415,0,0.556596
14.2904,0,0.556762
14.3393,0,0.556851
14.3882,0,0.556861
14.4371,0,0.556789
14.486,0,0.556634
14.5348,0,0.556394
14.5837,0,0.556067
14.6326,0,0.55565
14.6814,0,0.555142
14.7303,0,0.55454
14.7791,0,0.553842
14.8279,0,0.553047
14.8768,0,0.552152
14.9256,0,0.551155
14.9744,0,0.550055
15.0232,0,0.548848
15.072,0,0.547533
15.1208,0,0.546109
15.1696,0,0.544572
15.2184,0,0.542921
15.2671,0,0.541155
15.3159,0,0.53927
15.3647,0,0.53727
15.4134,0,0.535168
15.4621,0,0.532976
15.5109,0,0.530705
15.5596,0,0.528369
15.6083,0,0.52598
15.6571,0,0.523549
15.7058,0,0.52109
15.7545,0,0.518614
15.8032,0,0.516134
15.8519,0,0.513663
15.9006,0,0.511211
15.9494,0,0.508793
15.9981,0,0.506419
16,0,0.506328
16.0019,0,0.506419
16.0506,0,0.508793
16.0994,0,0.511211
16.1481,0,0.513663
16.1968,0,0.516134
16.2455,0,0.518614
16.2942,0,0.52109
16.3429,0,0.523549
16.3917,0,0.52598
16.4404,0,0.528369
16.4891,0,0.530705
16.5378,0,0.532976
16.5866,0,0.535168
16.6353,0,0.53727
16.6841,0,0.53927
16.7329,0,0.541155
16.7816,0,0.542921
16.8304,0,0.544572
16.8792,0,0.546109
16.928,0,0.547533
16.9768,0,0.548848
17.0256,0,0.550055
17.0744,0,0.551155
17.1232,0,0.552152
17.1721,0,0.553047
17.2209,0,0.553842
17.2697,0,0.55454
17.3186,0,0.555142
17.3674,0,0.55565
17.4163,0,0.556067
17.4652,0,0.556394
17.514,0,0.556634
17.5629,0,0.556789
17.6118,0,0.556861
17.6607,0,0.556851
17.7096,0,0.556762
17.7585,0,0.556596
17.8074,0,0.556355
17.8563,0,0.556041
17.9052,0,0.555657
17.9541,0,0.555203
18.003,0,0.554683
18.0519,0,0.554098
18.1008,0,0.55345
18.1497,0,0.552743
18.1987,0,0.551976
18.2476,0,0.551153
18.2965,0,0.550278
18.3455,0,0.549357
18.3944,0,0.548397
18.4433,0,0.547404
18.4922,0,0.546385
18.5412,0,0.545345
18.5901,0,0.544294
18.6391,0,0.543235
18.688,0,0.542176
18.7369,0,0.541125
18.7859,0,0.540086
18.8348,0,0.539067
18.8837,0,0.538074
18.9326,0,0.537115
18.9816,0,0.536194
19.0305,0,0.53532
19.0794,0,0.534499
19.1283,0,0.533736
19.1772,0,0.533039
19.2261,0,0.532415
19.275,0,0.531869
19.3239,0,0.531409
19.3728,0,0.531041
19.4217,0,0.530771
19.4706,0,0.530607
19.5194,0,0.530554
19.5683,0,0.53062
19.6171,0,0.53081
19.666,0,0.531132
19.7148,0,0.531592
19.7636,0,0.532196
19.8124,0,0.532943
19.8612,0,0.533812
19.91,0,0.53478
19.9587,0,0.535823
20.0075,0,0.536918
20.0563,0,0.538039
20.105,0,0.539165
20.1538,0,0.540272
20.2026,0,0.541335
20.2513,0,0.542332
20.3001,0,0.543238
20.3489,0,0.54403
20.3977,0,0.544685
20.4465,0,0.545199
20.4954,0,0.545578
20.5442,0,0.545826
20.593,0,0.545951
20.6419,0,0.545959
20.6908,0,0.545855
20.7396,0,0.545645
20.7885,0,0.545337
20.8374,0,0.544935
20.8862,0,0.544446
20.9351,0,0.543876
20.984,0,0.543231
21.0329,0,0.542517
21.0818,0,0.54174
21.1307,0,0.540907
21.1796,0,0.540023
21.2285,0,0.539095
21.2774,0,0.538128
21.3263,0,0.537128
21.3752,0,0.536098
21.4241,0,0.535037
21.473,0,0.533948
21.5219,0,0.532831
21.5708,0,0.531687
21.6197,0,0.530518
21.6686,0,0.529324
21.7175,0,0.528106
21.7664,0,0.526866
21.8153,0,0.525604
21.8642,0,0.524322
21.9131,0,0.523021
21.962,0,0.521701
22.0109,0,0.520364
22.0598,0,0.51901
22.1087,0,0.517642
