ID,Points:0,Points:1
18.373,0.627675,-0.0591884
18.3842,0.627675,-0.0575762
18.3953,0.627675,-0.0559845
18.4062,0.627675,-0.0544131
18.417,0.627675,-0.0528618
18.4276,0.627675,-0.0513305
18.4381,0.627675,-0.0498188
18.4484,0.627675,-0.0483267
18.4586,0.627675,-0.0468542
18.4687,0.627675,-0.0454009
18.4786,0.627675,-0.0439663
18.4884,0.627675,-0.0425502
18.4981,0.627675,-0.0411523
18.5076,0.627675,-0.0397722
18.517,0.627675,-0.0384097
18.5262,0.627675,-0.0370642
18.5354,0.627675,-0.0357358
18.5444,0.627675,-0.0344239
18.5533,0.627675,-0.0331284
18.562,0.627675,-0.031849
18.5707,0.627675,-0.0305855
18.5792,0.627675,-0.0293376
18.5876,0.627675,-0.0281049
18.5959,0.627675,-0.0268875
18.6041,0.627675,-0.0256851
18.6122,0.627675,-0.0244973
18.6201,0.627675,-0.0233241
18.628,0.627675,-0.0221652
18.6357,0.627675,-0.0210206
18.6433,0.627675,-0.0198905
18.6509,0.627675,-0.0187749
18.6583,0.627675,-0.0176741
18.6656,0.627675,-0.0165878
18.6728,0.627675,-0.0155163
18.6799,0.627675,-0.0144594
18.6869,0.627675,-0.0134173
18.6939,0.627675,-0.0123899
18.7007,0.627675,-0.0113772
18.7074,0.627675,-0.0103791
18.7141,0.627675,-0.00939556
18.7206,0.627675,-0.00842657
18.7271,0.627675,-0.00747204
18.7334,0.627675,-0.00653181
18.7397,0.627675,-0.00560579
18.7459,0.627675,-0.00469385
18.752,0.627675,-0.00379589
18.758,0.627675,-0.00291168
18.764,0.627675,-0.00204114
18.7699,0.627675,-0.00118316
18.7757,0.627675,-0.000336741
18.7814,0.627675,0.000499133
18.787,0.627675,0.0013254
18.7925,0.627675,0.00214278
18.798,0.627675,0.0029523
18.8034,0.627675,0.00375452
18.8088,0.627675,0.00455006
18.814,0.627675,0.00533958
18.8192,0.627675,0.00612355
18.8243,0.627675,0.0069025
18.8293,0.627675,0.00767677
18.8343,0.627675,0.00844674
