Points:0,Points:1,Points:2
20.7339,0,-0.475707
20.7826,0,-0.473036
20.8314,0,-0.470284
20.8801,0,-0.467459
20.9289,0,-0.464566
20.9776,0,-0.461613
21.0263,0,-0.458605
21.0751,0,-0.455549
21.1238,0,-0.452452
21.1725,0,-0.44932
21.2213,0,-0.446159
21.27,0,-0.442977
21.3187,0,-0.439778
21.3674,0,-0.436571
21.4161,0,-0.433358
21.4648,0,-0.43014
21.5136,0,-0.426918
21.5623,0,-0.423694
21.611,0,-0.420468
21.6597,0,-0.417241
21.7084,0,-0.414014
21.7571,0,-0.410788
21.8058,0,-0.407565
21.8545,0,-0.404345
21.9032,0,-0.401129
21.9519,0,-0.397918
22.0007,0,-0.394714
22.0494,0,-0.391516
22.0981,0,-0.388327
22.1468,0,-0.385147
22.1955,0,-0.381977
22.2442,0,-0.378819
22.2929,0,-0.375673
22.3416,0,-0.37254
22.3903,0,-0.36942
22.439,0,-0.366317
22.4878,0,-0.363229
22.5365,0,-0.360159
22.5852,0,-0.357107
22.6339,0,-0.354074
22.6826,0,-0.351061
22.7313,0,-0.34807
22.78,0,-0.3451
22.8288,0,-0.342154
22.8775,0,-0.339232
22.9262,0,-0.336334
22.9749,0,-0.333459
23.0236,0,-0.330607
23.0724,0,-0.327776
23.1211,0,-0.324965
23.1698,0,-0.322173
23.2185,0,-0.319399
23.2673,0,-0.316641
23.316,0,-0.313899
23.3647,0,-0.311172
23.4134,0,-0.308457
23.4622,0,-0.305756
23.5109,0,-0.303065
23.5596,0,-0.300385
23.6083,0,-0.297714
23.6571,0,-0.295051
23.7058,0,-0.292394
23.7545,0,-0.289743
23.8032,0,-0.287097
23.852,0,-0.284454
23.9007,0,-0.281814
23.9494,0,-0.279175
23.9981,0,-0.276537
24.0469,0,-0.273897
24.0956,0,-0.271255
24.1443,0,-0.268611
24.193,0,-0.265962
24.2417,0,-0.263308
24.2905,0,-0.260648
24.3392,0,-0.25798
24.3879,0,-0.255303
24.4366,0,-0.252618
24.4853,0,-0.249924
24.534,0,-0.247224
24.5827,0,-0.244518
24.6314,0,-0.241809
24.6801,0,-0.239097
24.7288,0,-0.236383
24.7775,0,-0.23367
24.8262,0,-0.230958
24.8749,0,-0.228249
24.9236,0,-0.225544
24.9723,0,-0.222844
25.021,0,-0.220151
25.0697,0,-0.217466
25.1184,0,-0.214791
25.1671,0,-0.212127
25.2158,0,-0.209475
25.2645,0,-0.206836
25.3132,0,-0.204213
25.3619,0,-0.201605
25.4106,0,-0.199015
25.4593,0,-0.196444
25.508,0,-0.193893
25.5567,0,-0.191364
25.6054,0,-0.188858
25.6541,0,-0.186377
25.7028,0,-0.183921
25.7515,0,-0.181492
25.8003,0,-0.179091
25.849,0,-0.17672
25.8977,0,-0.174381
25.9464,0,-0.172073
25.9951,0,-0.169798
26.0435,0,-0.167566
26.0915,0,-0.165382
26.1392,0,-0.163244
26.1864,0,-0.161151
26.2332,0,-0.159101
26.2796,0,-0.157092
26.3257,0,-0.155122
26.3713,0,-0.15319
26.4166,0,-0.151294
26.4616,0,-0.149433
26.5061,0,-0.147606
26.5504,0,-0.145811
26.5942,0,-0.144046
26.6377,0,-0.142311
26.6809,0,-0.140604
26.7237,0,-0.138925
26.7662,0,-0.137272
26.8083,0,-0.135643
26.8501,0,-0.134039
26.8916,0,-0.132458
26.9328,0,-0.130899
26.9737,0,-0.129361
27.0142,0,-0.127843
27.0544,0,-0.126345
27.0943,0,-0.124865
27.1339,0,-0.123403
27.1732,0,-0.121958
27.2123,0,-0.12053
27.251,0,-0.119117
27.2894,0,-0.117719
27.3275,0,-0.116335
27.3653,0,-0.114965
27.4029,0,-0.113609
27.4401,0,-0.112264
27.4771,0,-0.110932
27.5138,0,-0.109613
27.5502,0,-0.108306
27.5864,0,-0.107012
27.6222,0,-0.10573
27.6578,0,-0.104462
27.6932,0,-0.103207
27.7282,0,-0.101966
27.763,0,-0.100738
27.7976,0,-0.0995232
27.8319,0,-0.0983222
27.8659,0,-0.097135
27.8997,0,-0.0959615
27.9332,0,-0.0948019
27.9665,0,-0.093656
27.9995,0,-0.0925241
28.0323,0,-0.0914061
28.0648,0,-0.090302
28.0971,0,-0.0892119
28.1292,0,-0.0881358
28.161,0,-0.0870737
28.1926,0,-0.0860257
28.224,0,-0.0849915
28.2551,0,-0.0839712
28.286,0,-0.0829649
28.3167,0,-0.0819725
28.3472,0,-0.0809941
28.3775,0,-0.0800294
28.4075,0,-0.0790786
28.4373,0,-0.0781415
28.4669,0,-0.0772181
28.4963,0,-0.0763085
28.5255,0,-0.0754124
28.5545,0,-0.0745298
