Points:0,Points:1,Points:2
13.1781,0.627675,0.0401502
13.1779,0.633871,0.0392328
13.178,0.643113,0.0369903
13.1787,0.641879,0.0380503
13.179,0.644213,0.0356001
13.1798,0.630714,0.0397356
13.1796,0.638221,0.0386193
13.1796,0.640153,0.0385418
13.1801,0.635639,0.0388969
13.18,0.64329,0.0369261
13.1809,0.63319,0.0393072
13.1809,0.641963,0.0380391
13.1809,0.644391,0.0355331
13.1817,0.627675,0.040068
13.1816,0.639809,0.0385076
13.182,0.6374,0.0386229
13.1819,0.643465,0.0368642
13.1829,0.641675,0.038176
13.1828,0.644569,0.0354662
13.1836,0.630765,0.0396551
13.1837,0.634573,0.0390127
13.1839,0.643637,0.0368061
13.1845,0.639379,0.0384296
13.1847,0.637178,0.038588
13.1853,0.627675,0.0399841
13.1848,0.644747,0.0353992
13.1851,0.642291,0.0379258
13.1859,0.632699,0.0393098
13.1859,0.643834,0.036721
13.1863,0.635565,0.0387959
13.1865,0.640817,0.0383068
13.1871,0.630826,0.0395756
13.1869,0.638609,0.0383942
13.1867,0.644925,0.0353322
13.188,0.644013,0.0366657
13.189,0.627675,0.0398986
13.1886,0.637085,0.0385168
13.1884,0.642283,0.0379522
13.189,0.633614,0.0390981
13.1889,0.640172,0.0382744
13.1887,0.645103,0.0352652
13.1901,0.643638,0.0371618
13.1907,0.630799,0.0395061
13.1907,0.641771,0.038085
13.1906,0.645281,0.0351982
13.191,0.63935,0.0382357
13.1914,0.636759,0.0385105
13.1923,0.633385,0.039083
13.1918,0.64458,0.0362801
13.1927,0.627675,0.0398116
13.1922,0.643324,0.0374706
13.1926,0.645459,0.0351312
13.1928,0.641068,0.0381233
13.1933,0.638509,0.0382402
13.1938,0.644192,0.0368396
13.1943,0.63582,0.038616
13.1945,0.630884,0.0394168
13.1944,0.642286,0.0379222
13.1945,0.645637,0.0350642
13.1954,0.633325,0.0390407
13.1952,0.640099,0.0380789
13.1964,0.627675,0.0397231
13.1957,0.643941,0.0371427
13.1961,0.637715,0.0382774
13.1964,0.645815,0.0349972
13.1967,0.642017,0.0379344
13.1972,0.635121,0.0386937
13.1975,0.644903,0.0363168
13.1978,0.639833,0.0380165
13.1979,0.643885,0.0372515
13.1985,0.632384,0.0391327
13.1984,0.645993,0.0349302
13.1989,0.63747,0.0382587
13.1991,0.641861,0.0378961
13.2002,0.627675,0.0396332
13.1994,0.645085,0.0362448
13.2001,0.634924,0.0386817
13.2001,0.643882,0.0373037
13.2003,0.639667,0.0379611
13.2003,0.64617,0.0348632
13.2016,0.637294,0.0382367
13.2013,0.645272,0.0361665
13.202,0.630942,0.0392501
13.2017,0.641732,0.037834
13.2022,0.643943,0.0373071
13.2023,0.646348,0.0347963
13.2031,0.63473,0.038668
13.204,0.627675,0.039542
13.2032,0.645469,0.0360751
13.2038,0.642617,0.0377036
13.204,0.640206,0.037824
13.2042,0.646526,0.0347293
13.2049,0.637669,0.0381169
13.2053,0.634428,0.0386833
13.2051,0.645635,0.0360165
13.2058,0.630915,0.0391723
13.2058,0.643966,0.0373307
13.2061,0.641911,0.0376938
13.2062,0.646704,0.0346623
13.2069,0.639504,0.0378172
13.2078,0.627675,0.0394494
13.2076,0.636907,0.0382013
13.2072,0.645221,0.0365682
13.2081,0.643432,0.0374879
13.2086,0.634153,0.0386733
13.2081,0.646882,0.0345953
13.2086,0.641482,0.0376292
13.2097,0.631001,0.0390759
13.2095,0.639068,0.0378173
13.2091,0.645968,0.0359242
13.2094,0.645123,0.0367337
13.2104,0.636536,0.0382215
13.21,0.64706,0.0345283
13.2103,0.643276,0.0374781
13.2116,0.627675,0.0393558
13.211,0.641163,0.037569
13.2116,0.633745,0.0386813
13.2111,0.646144,0.03586
13.2115,0.645085,0.0368248
13.2121,0.63884,0.0377983
13.212,0.647238,0.0344613
13.2126,0.64319,0.037438
13.2132,0.636252,0.0382285
13.2136,0.630997,0.038988
13.213,0.646319,0.0357981
13.2136,0.64105,0.0375073
13.2137,0.645091,0.0368679
13.2139,0.647416,0.0343943
13.2148,0.633591,0.0386425
13.2147,0.638712,0.0377695
13.2155,0.627675,0.039261
13.2148,0.643197,0.037379
13.215,0.646492,0.03574
13.2162,0.636287,0.038175
13.216,0.641063,0.0374434
13.2159,0.645175,0.0368575
13.2159,0.647594,0.0343273
