Points:0,Points:1,Points:2
0.310191,0.0270204,0.00964065
0.313843,0.00851731,-0.0162324
0.313864,0.0222526,-0.00615513
0.316774,0.0265126,0.00227755
0.318828,1.53193E-14,-0.0178314
0.318896,0.0163876,-0.0124884
0.320265,0.0278179,0.00994842
0.323975,0.00872066,-0.0166966
0.323984,0.0228186,-0.00642608
0.326356,0.0270627,0.00177144
0.32908,1.57626E-14,-0.0183218
0.329143,0.0167869,-0.0128784
0.330579,0.0286245,0.0102629
0.334347,0.00892828,-0.0171622
0.334344,0.0233937,-0.00669229
0.336483,0.0277508,0.00164242
0.339575,1.62108E-14,-0.0188144
0.339633,0.0171937,-0.013267
0.341137,0.0294402,0.0105841
0.344965,0.00913974,-0.0176291
0.34495,0.0239781,-0.00695301
0.350319,1.66638E-14,-0.0193089
0.350371,0.0176078,-0.0136541
0.350397,0.0286176,0.00128173
0.351945,0.0302646,0.0109123
0.355834,0.00935544,-0.0180968
0.35577,0.024515,-0.00728085
0.361316,1.71216E-14,-0.0198051
0.36132,0.0179556,-0.0140889
0.36123,0.0293353,0.00117861
0.363007,0.0310977,0.0112474
0.366958,0.0095755,-0.0185648
0.366838,0.0251298,-0.00750958
0.370452,0.030537,0.00303442
0.372572,1.75839E-14,-0.0203024
0.372589,0.0184687,-0.014413
0.374328,0.0319389,0.0115897
0.378344,0.0097996,-0.0190329
0.378167,0.0257531,-0.0077332
0.381189,0.0310928,0.00242458
0.384091,1.80506E-14,-0.0208006
0.384054,0.0188876,-0.0148024
0.385914,0.0327882,0.0119391
0.389995,0.0100281,-0.0195007
0.38976,0.026358,-0.00798657
0.392547,0.0318044,0.00226662
0.39588,1.85215E-14,-0.0212993
0.395783,0.0193079,-0.0151926
0.397768,0.0336451,0.0122959
0.401918,0.0102612,-0.0199676
0.40162,0.0269676,-0.00823822
0.404358,0.0325822,0.00226899
0.407943,1.89966E-14,-0.0217981
0.407783,0.0197293,-0.0155835
0.409897,0.0345094,0.01266
0.414118,0.0104985,-0.0204333
0.413754,0.0275817,-0.00848781
0.416538,0.0333927,0.00234012
0.420058,0.0201514,-0.0159747
0.420285,1.94755E-14,-0.0222964
0.422307,0.0353808,0.0130317
0.426165,0.0282,-0.00873497
0.4266,0.0107404,-0.0208973
0.429047,0.0342214,0.00244399
0.432614,0.0205742,-0.0163658
0.432911,1.99581E-14,-0.0227939
0.435,0.0362587,0.013411
0.438859,0.0288225,-0.00897934
0.439369,0.0109866,-0.0213592
0.441867,0.0350617,0.00256613
0.445456,0.0209972,-0.0167564
0.445828,2.04443E-14,-0.0232902
0.447984,0.0371431,0.0137979
0.451842,0.0294487,-0.00922054
0.452431,0.0112375,-0.0218184
0.45499,0.0359128,0.00270774
0.458584,0.0215945,-0.0170262
0.459041,2.09337E-14,-0.0237847
0.461258,0.038033,0.0141925
0.465112,0.0302102,-0.00929038
0.465767,0.0114496,-0.0222871
0.468369,0.0367816,0.00290308
0.471967,0.0221289,-0.017336
0.472461,2.14229E-14,-0.0242736
0.474694,0.0389194,0.0145909
0.478546,0.0308573,-0.00949672
0.4792,0.0120878,-0.0226107
0.48544,0.0227588,-0.0175675
0.485144,0.0369844,0.000643854
0.485965,2.19071E-14,-0.0247522
0.488216,0.039797,0.0149907
0.492062,0.0315234,-0.00966274
0.492718,0.0126874,-0.0229323
0.498996,0.0233852,-0.0177883
0.498696,0.0377005,0.000487738
0.499552,2.23864E-14,-0.0252204
0.501823,0.0406658,0.015392
0.505659,0.032185,-0.00981847
0.506316,0.0132833,-0.0232413
0.512633,0.0240075,-0.0179988
0.512329,0.0384238,0.000380146
0.513222,2.28605E-14,-0.0256782
0.515515,0.0415257,0.0157947
0.519338,0.0328418,-0.00996431
0.519995,0.013875,-0.0235378
0.52635,0.0246253,-0.0181993
0.526043,0.0391398,0.000283132
0.526972,2.33296E-14,-0.0261256
0.52929,0.0423766,0.0161988
0.533097,0.0334933,-0.0101006
0.533754,0.0144621,-0.0238223
0.540146,0.0252384,-0.0183898
0.539836,0.0398485,0.00019601
0.540802,2.37935E-14,-0.0265623
0.543146,0.0432183,0.0166042
0.546935,0.0341393,-0.0102277
0.547591,0.0150444,-0.0240949
0.554022,0.0258464,-0.0185708
0.553709,0.0405496,0.000118259
0.554711,2.42523E-14,-0.0269885
0.557084,0.0440507,0.0170108
0.560852,0.0347796,-0.0103458
0.561507,0.0156213,-0.0243559
0.567975,0.0264488,-0.0187425
0.56766,0.041243,4.94169E-05
0.568697,2.47058E-14,-0.0274042
0.571103,0.0448739,0.0174186
0.574847,0.0354137,-0.0104554
0.5755,0.0161926,-0.0246057
0.582005,0.0270455,-0.018905
0.581689,0.0419287,-1.09413E-05
0.582762,2.5154E-14,-0.0278093
0.585202,0.0456879,0.0178277
0.588918,0.0360416,-0.0105567
0.589569,0.0167579,-0.0248445
0.596112,0.027636,-0.0190587
0.595795,0.0426064,-6.322E-05
0.596901,2.5597E-14,-0.0282038
0.59938,0.0464925,0.0182379
0.603066,0.0366628,-0.01065
0.603714,0.017317,-0.0250725
0.605324,0.0459596,0.00931731
0.610293,0.0282201,-0.0192039
0.609977,0.0432762,-0.000107808
0.611117,2.60348E-14,-0.0285878
0.613635,0.0472876,0.0186492
0.617289,0.0372772,-0.0107357
0.617934,0.0178694,-0.0252902
0.619484,0.0466996,0.0094253
0.62455,0.0287975,-0.0193407
0.624234,0.0439379,-0.00014508
0.625407,2.64672E-14,-0.0289612
0.627967,0.0480734,0.0190615
0.631586,0.0378846,-0.010814
0.632228,0.0184151,-0.0254977
0.633717,0.0474305,0.00953817
0.63888,0.029368,-0.0194694
0.638566,0.0445913,-0.000175402
0.639772,2.68944E-14,-0.0293242
0.642375,0.0488497,0.0194749
0.645957,0.0384847,-0.0108853
0.646595,0.0189536,-0.0256954
0.648022,0.048152,0.00965562
0.653283,0.0299313,-0.0195904
0.652971,0.0452365,-0.00019914
0.654212,2.73164E-14,-0.0296769
0.656858,0.0496166,0.0198892
0.660401,0.0390774,-0.0109498
0.661034,0.0194848,-0.0258834
0.662398,0.0488644,0.00977775
0.667758,0.0304872,-0.0197038
0.667449,0.0458732,-0.00021664
0.668722,2.77331E-14,-0.0300191
0.671416,0.0503741,0.0203045
0.674916,0.0396625,-0.0110078
0.675545,0.0200084,-0.0260622
0.676845,0.0495674,0.00990401
0.682305,0.0310355,-0.01981
0.681998,0.0465016,-0.000228244
0.683224,0.00812233,-0.0296998
0.683303,2.81446E-14,-0.0303509
0.686048,0.0511222,0.0207206
0.689503,0.0402398,-0.0110597
0.690127,0.0205242,-0.026232
0.691328,0.0499525,0.00868525
0.696921,0.031576,-0.0199091
0.696619,0.0471213,-0.000234289
0.697835,0.0085975,-0.0299523
0.697958,2.85509E-14,-0.0306726
0.70075,0.0518609,0.0211376
0.70416,0.0408091,-0.0111057
0.704778,0.0210321,-0.0263931
0.705924,0.0506744,0.00898451
0.711607,0.0321086,-0.0200015
0.711309,0.0477325,-0.000235105
0.712514,0.00906492,-0.0301934
0.712683,2.8952E-14,-0.0309842
0.715524,0.0525902,0.0215554
0.718886,0.0413704,-0.0111461
0.719498,0.0215318,-0.0265456
0.719548,0.0517805,0.0112886
0.726362,0.032633,-0.0200874
0.726069,0.0483351,-0.000231012
0.727263,0.00952437,-0.0304235
0.727477,2.9348E-14,-0.0312857
0.730368,0.0533103,0.0219739
0.733681,0.0419235,-0.0111812
0.734287,0.0220232,-0.0266901
0.734151,0.052022,0.00950972
0.741185,0.0331492,-0.020167
0.740897,0.0489289,-0.000222327
0.742079,0.00997568,-0.0306429
0.74234,2.97389E-14,-0.0315772
0.745282,0.0540211,0.0223932
0.748543,0.0424683,-0.0112113
0.749143,0.0225061,-0.0268266
0.748917,0.0527242,0.00984879
0.756075,0.033657,-0.0202407
0.755793,0.049514,-0.00020936
0.756962,0.0104187,-0.030852
0.757269,3.01247E-14,-0.0318588
0.760267,0.0547229,0.0228132
0.763472,0.0430047,-0.0112365
0.764066,0.0229805,-0.0269555
0.763769,0.0533854,0.0100525
0.771031,0.0341563,-0.0203087
0.770755,0.0500904,-0.000192414
0.771911,0.0108532,-0.031051
0.772264,3.05054E-14,-0.0321307
0.775318,0.0554155,0.0232339
0.778467,0.0435327,-0.0112573
0.779054,0.0234461,-0.0270771
0.778701,0.0540398,0.0102643
0.786053,0.0346471,-0.0203712
0.785783,0.050658,-0.000171784
0.786926,0.0112791,-0.0312404
0.787326,3.08812E-14,-0.0323931
0.790436,0.0560991,0.0236551
0.793528,0.0440521,-0.0112739
0.794108,0.023903,-0.0271916
0.793712,0.0546853,0.0104754
0.801139,0.0351291,-0.0204285
0.800877,0.0512168,-0.000147762
0.802005,0.0116964,-0.0314203
0.802452,3.12521E-14,-0.0326459
0.805619,0.0567739,0.0240769
0.808653,0.044563,-0.0112866
0.809225,0.024351,-0.0272994
0.808801,0.0553221,0.0106861
0.81629,0.0356025,-0.0204809
0.816034,0.0517669,-0.000120632
0.817148,0.0121048,-0.0315913
0.817643,3.16181E-14,-0.0328894
0.820868,0.0574398,0.0244992
0.823842,0.0450653,-0.0112955
0.824407,0.02479,-0.0274006
0.823967,0.0559501,0.0108964
0.831503,0.036067,-0.0205286
0.831256,0.0523083,-9.06719E-05
0.832354,0.0125043,-0.0317536
0.832897,3.19793E-14,-0.0331238
0.836181,0.0580972,0.0249221
0.839094,0.0455589,-0.011301
0.839651,0.02522,-0.0274956
0.839206,0.0565695,0.0111062
0.846779,0.0365228,-0.0205719
0.84654,0.0528409,-5.81534E-05
0.847623,0.0128949,-0.0319074
0.848216,3.23359E-14,-0.0333492
0.851558,0.058746,0.0253454
0.854408,0.0460439,-0.0113033
0.854957,0.0256411,-0.0275846
0.854519,0.0571804,0.0113155
0.862117,0.0369697,-0.0206109
0.861886,0.0533649,-2.33425E-05
0.862953,0.0132765,-0.0320533
0.863599,3.26879E-14,-0.0335658
0.866999,0.0593864,0.0257691
0.869784,0.0465203,-0.0113027
0.870324,0.0260531,-0.027668
0.869902,0.0577827,0.0115243
0.877515,0.0374078,-0.0206461
0.877293,0.0538802,1.35013E-05
0.878344,0.013649,-0.0321914
0.879043,3.30354E-14,-0.0337738
0.8825,0.0600186,0.0261932
0.88522,0.0469881,-0.0112995
0.885752,0.026456,-0.0277459
0.885354,0.0583767,0.0117328
0.892974,0.0378371,-0.0206775
0.892761,0.054387,5.21244E-05
0.893796,0.0140125,-0.032322
0.894547,3.33784E-14,-0.0339733
0.898063,0.0606428,0.0266177
0.900716,0.0474473,-0.0112937
0.90124,0.0268499,-0.0278187
0.9006,0.0591176,0.0126186
0.908493,0.0382576,-0.0207055
0.908289,0.0548853,9.2279E-05
0.909307,0.014367,-0.0324456
0.910112,3.37171E-14,-0.0341645
0.913686,0.0612591,0.0270425
0.916272,0.0478979,-0.0112858
0.916787,0.0272348,-0.0278865
0.91618,0.0595442,0.0122027
0.92407,0.0386694,-0.0207303
0.923876,0.0553752,0.000133724
0.924877,0.0147123,-0.0325623
0.925738,3.40516E-14,-0.0343478
0.929368,0.0618676,0.0274676
0.931886,0.0483401,-0.011276
0.932392,0.0276107,-0.0279498
0.931663,0.0602141,0.0128377
0.939705,0.0390724,-0.0207521
0.939522,0.0558569,0.000176223
0.940505,0.0150487,-0.0326726
0.941421,3.4382E-14,-0.0345232
0.94511,0.0624686,0.027893
0.947558,0.048774,-0.0112643
0.948056,0.0279776,-0.0280087
0.947279,0.0607506,0.0129497
0.955398,0.0394669,-0.0207712
0.956191,0.0153761,-0.0327767
0.955225,0.0563303,0.000219546
0.957164,3.47083E-14,-0.034691
0.960909,0.0630623,0.0283186
0.963776,0.0283358,-0.0280635
0.963288,0.0491995,-0.0112512
0.962996,0.061274,0.0130355
0.971148,0.0398527,-0.0207878
0.971933,0.0156946,-0.032875
0.970995,0.0567832,0.000237924
0.972964,3.50307E-14,-0.0348515
0.976767,0.063649,0.0287444
0.979554,0.0286851,-0.0281144
0.979081,0.049602,-0.0112553
0.978818,0.061786,0.0131021
0.986954,0.0402194,-0.0208108
0.987721,0.0159975,-0.0329693
0.986829,0.0572202,0.000240929
0.988823,3.53494E-14,-0.0350048
0.992682,0.0642287,0.0291704
0.995388,0.0290136,-0.0281679
0.994931,0.0499894,-0.0112669
0.994693,0.0623224,0.0132951
1.00282,0.0405681,-0.0208395
1.00357,0.0163092,-0.0330539
1.00272,0.0576864,0.000317675
1.00474,3.56644E-14,-0.0351513
1.00865,0.0648018,0.0295966
1.01128,0.0293227,-0.0282237
1.01084,0.0503909,-0.0112504
1.01059,0.0627812,0.0132185
1.01873,0.0409177,-0.0208591
1.01948,0.0165775,-0.0331426
1.01866,0.058101,0.000308026
1.02071,3.59758E-14,-0.0352912
1.02468,0.0653685,0.0300228
1.02722,0.0296336,-0.0282712
1.0268,0.0507588,-0.0112649
1.02655,0.0632581,0.0132429
1.03471,0.0412476,-0.0208865
1.03544,0.0168442,-0.033225
1.03465,0.0585163,0.000314763
1.03673,3.62839E-14,-0.0354247
1.04076,0.0659289,0.0304492
1.04322,0.0299231,-0.0283226
1.04281,0.05112,-0.0112774
1.04256,0.0637313,0.0132808
1.05073,0.0415646,-0.0209165
1.05146,0.0170882,-0.0333069
1.0507,0.0589249,0.000322778
1.05281,3.65888E-14,-0.0355521
1.05689,0.0664834,0.0308755
1.05927,0.0301989,-0.0283743
1.05888,0.0514722,-0.0112915
1.05863,0.064197,0.0133166
1.06681,0.0418704,-0.020948
1.06753,0.0173185,-0.0333863
1.0668,0.0593252,0.000328259
1.06895,3.68906E-14,-0.0356738
1.07308,0.0670323,0.031302
1.07538,0.0304631,-0.0284256
1.075,0.0518148,-0.011308
1.07476,0.0646546,0.0133473
1.08294,0.0421658,-0.0209808
1.08365,0.0175371,-0.033463
1.08295,0.0597168,0.000330167
1.08514,3.71894E-14,-0.0357899
1.08932,0.0675757,0.0317284
1.09154,0.0307162,-0.0284765
1.09118,0.052148,-0.0113272
1.09094,0.0651041,0.0133726
1.09913,0.0424509,-0.0210151
1.09983,0.0177446,-0.0335373
1.09916,0.0600999,0.000328151
1.10139,3.74854E-14,-0.0359009
1.10562,0.0681141,0.0321549
1.10775,0.0309586,-0.0285272
1.1074,0.0524718,-0.0113494
1.10718,0.0655458,0.0133926
1.11241,0.0679139,0.0246273
1.11536,0.0427261,-0.021051
1.11606,0.0179411,-0.0336094
1.11542,0.0604746,0.000322037
1.11768,3.77788E-14,-0.0360069
1.12196,0.0686477,0.0325813
1.12402,0.0311906,-0.0285778
1.12368,0.0527865,-0.0113746
1.12347,0.06598,0.0134073
1.1288,0.0684196,0.0247888
1.13165,0.0429916,-0.0210886
1.13234,0.018127,-0.0336796
1.13173,0.0608411,0.000311699
1.13403,3.80697E-14,-0.0361084
1.13836,0.0691767,0.0330077
1.14034,0.0314124,-0.0286287
1.14002,0.0530924,-0.0114031
1.13981,0.0664069,0.0134167
1.14525,0.0689196,0.0249446
1.14799,0.0432476,-0.0211282
1.14868,0.0183025,-0.0337482
1.14809,0.0611998,0.000297032
1.15044,3.83584E-14,-0.0362056
1.15481,0.0697015,0.033434
1.1567,0.0316244,-0.02868
1.1564,0.0533896,-0.011435
1.15621,0.0668267,0.0134209
1.16174,0.0694141,0.0250941
1.16439,0.0434944,-0.0211699
1.16506,0.0184678,-0.0338155
1.16451,0.0615507,0.000277938
1.16689,3.86448E-14,-0.0362988
1.17131,0.0702224,0.0338602
1.17312,0.0318268,-0.0287318
1.17283,0.0536784,-0.0114703
1.17265,0.0672397,0.0134197
1.1783,0.0699034,0.0252373
1.18083,0.0437323,-0.0212138
1.1815,0.0186233,-0.0338816
1.18097,0.0618942,0.000254329
1.1834,3.89294E-14,-0.0363884
1.1896,0.0320199,-0.0287845
1.18786,0.0707396,0.0342862
1.18932,0.0539591,-0.0115092
1.18915,0.0676462,0.0134132
1.19491,0.0703881,0.0253752
1.19732,0.0439616,-0.0212601
1.19799,0.0187691,-0.033947
1.19749,0.0622306,0.000226123
1.19996,3.92122E-14,-0.0364748
1.20612,0.0322041,-0.0288381
1.20446,0.0712537,0.0347121
1.20585,0.0542321,-0.0115518
1.20569,0.0680465,0.0134013
1.21157,0.0708681,0.0255072
1.21387,0.0441827,-0.0213089
1.21453,0.0189058,-0.0340119
1.21406,0.0625601,0.000193246
1.21657,3.94935E-14,-0.0365582
1.22269,0.0323796,-0.028893
1.22244,0.0544975,-0.0115982
1.22111,0.0717648,0.0351379
1.22229,0.0684407,0.0133839
1.22829,0.0713441,0.0256335
1.23046,0.0443958,-0.0213604
1.23112,0.0190336,-0.0340764
1.23067,0.062883,0.000155629
1.23324,3.97733E-14,-0.036639
1.23931,0.032547,-0.0289493
1.23908,0.0547557,-0.0116485
1.23781,0.0722734,0.0355635
1.23893,0.0688293,0.013361
1.24506,0.071816,0.0257537
1.2471,0.0446013,-0.0214147
1.24776,0.0191528,-0.034141
1.24734,0.0631997,0.000113208
1.24995,4.0052E-14,-0.0367177
1.25599,0.0327064,-0.0290071
1.25576,0.055007,-0.0117028
1.25456,0.0727798,0.035989
1.25563,0.0692125,0.0133325
1.26188,0.0722845,0.0258681
1.2638,0.0447995,-0.0214719
1.26446,0.0192639,-0.0342059
1.26405,0.0635104,6.59245E-05
1.26672,4.03297E-14,-0.0367945
1.27271,0.0328583,-0.0290668
1.2725,0.0552519,-0.0117612
1.27135,0.0732843,0.0364142
1.27238,0.0695906,0.0132986
1.27876,0.0727497,0.025977
1.28054,0.0449908,-0.0215322
1.2812,0.0193672,-0.0342714
1.28082,0.0638155,1.37247E-05
1.28353,4.06066E-14,-0.0368699
1.28949,0.0330031,-0.0291284
1.28929,0.0554905,-0.0118237
1.2882,0.0737874,0.0368393
1.28917,0.069964,0.013259
1.2957,0.073212,0.0260794
1.29734,0.0451756,-0.0215957
1.29799,0.0194632,-0.0343377
1.29764,0.0641154,-4.34421E-05
1.3004,4.0883E-14,-0.0369441
1.30631,0.0331413,-0.0291922
1.30612,0.0557234,-0.0118905
1.30509,0.0742894,0.0372641
1.30602,0.070333,0.0132138
1.31269,0.0736718,0.0261762
1.31418,0.0453544,-0.0216626
1.31484,0.0195522,-0.034405
1.3145,0.0644103,-0.000105623
1.31732,4.1159E-14,-0.0370177
1.32319,0.0332731,-0.0292583
1.32301,0.0559508,-0.0119617
1.32204,0.0747906,0.0376887
1.32291,0.0706979,0.0131631
1.33107,0.0455274,-0.0217329
1.33173,0.0196347,-0.0344738
1.33142,0.0647007,-0.000172863
1.33138,0.0740011,0.025223
1.33429,4.14349E-14,-0.037091
1.34011,0.0333992,-0.0293271
1.33995,0.0561732,-0.0120373
1.33903,0.0752916,0.0381131
1.33986,0.0710592,0.0131067
1.34801,0.0456952,-0.0218069
1.34868,0.0197112,-0.0345442
1.34838,0.064987,-0.000245204
1.34823,0.0744636,0.0254058
1.35132,4.17109E-14,-0.0371645
1.35709,0.0335198,-0.0293986
1.35693,0.056391,-0.0121175
1.35607,0.0757927,0.0385372
