Point ID,Points:0,Points:1,Points:2
6437,13.1965,-0.642887,0.037731
6441,13.1974,-0.642887,0.0377287
6436,13.1983,-0.642887,0.0377242
6445,13.1993,-0.642887,0.0377178
6361,13.1999,-0.637816,0.0381871
6444,13.2002,-0.642887,0.0377094
6448,13.2012,-0.642887,0.0376992
6435,13.2021,-0.642887,0.0376872
6453,13.2031,-0.642887,0.0376735
6452,13.204,-0.642887,0.0376582
6455,13.205,-0.642887,0.0376415
6451,13.2059,-0.642887,0.0376233
6459,13.2068,-0.642887,0.0376038
6369,13.2075,-0.637816,0.0380461
6458,13.2078,-0.642887,0.037583
3401,13.2182,-0.423015,0.0623305
6431,13.2097,-0.642887,0.037538
2988,13.2124,-0.62199,0.0401822
6368,13.215,-0.637816,0.0379155
6264,13.2199,-0.647958,0.0341902
6263,13.2217,-0.647958,0.0343822
6383,13.2236,-0.647958,0.0345656
6384,13.2254,-0.647958,0.0347394
6388,13.2273,-0.647958,0.0349029
6389,13.2282,-0.647958,0.0349805
6391,13.2291,-0.647958,0.0350552
6272,13.2302,-0.637816,0.0376707
6392,13.2301,-0.647958,0.0351269
6395,13.231,-0.647958,0.0351955
6396,13.232,-0.647958,0.0352608
6398,13.2329,-0.647958,0.0353228
6399,13.2338,-0.647958,0.0353814
6404,13.2348,-0.647958,0.0354364
6405,13.2357,-0.647958,0.0354878
6407,13.2367,-0.647958,0.0355356
6408,13.2376,-0.647958,0.0355798
6411,13.2385,-0.647958,0.0356206
6412,13.2395,-0.647958,0.0356579
6414,13.2404,-0.647958,0.0356919
6415,13.2414,-0.647958,0.0357227
2908,13.2424,-0.627675,0.0386068
6419,13.2423,-0.647958,0.0357503
6420,13.2433,-0.647958,0.0357749
6422,13.2442,-0.647958,0.0357965
6372,13.2453,-0.637816,0.0374227
6423,13.2451,-0.647958,0.0358152
6426,13.2461,-0.647958,0.0358311
6427,13.247,-0.647958,0.0358442
721,13.2508,-0.582195,0.045978
6429,13.248,-0.647958,0.0358548
6430,13.2489,-0.647958,0.0358628
6439,13.2498,-0.647958,0.0358683
3399,13.2597,-0.418624,0.0605535
6440,13.2508,-0.647958,0.0358714
6442,13.2517,-0.647958,0.0358723
6443,13.2527,-0.647958,0.0358709
6446,13.2536,-0.647958,0.0358674
6447,13.2545,-0.647958,0.0358619
6449,13.2555,-0.647958,0.0358544
6450,13.2564,-0.647958,0.035845
6454,13.2574,-0.647958,0.0358339
6541,13.2583,-0.647958,0.0358211
6456,13.2592,-0.647958,0.0358066
6371,13.2605,-0.637816,0.0371462
6457,13.2602,-0.647958,0.0357906
6460,13.2611,-0.647958,0.0357732
6461,13.2621,-0.647958,0.0357545
6462,13.263,-0.647958,0.0357344
1648,13.2681,-0.536715,0.0524368
6432,13.2649,-0.647958,0.0356909
6433,13.2668,-0.647958,0.0356433
6571,13.2686,-0.647958,0.0355923
6464,13.2705,-0.647958,0.0355386
6463,13.2724,-0.647958,0.0354829
1722,13.2801,-0.513975,0.0548562
6373,13.2756,-0.637816,0.0368396
6490,13.2771,-0.653029,0.0324769
6489,13.2789,-0.653029,0.032664
6376,13.2799,-0.647958,0.0352537
6491,13.2808,-0.653029,0.0328414
6488,13.2826,-0.653029,0.0330085
6468,13.2837,-0.647958,0.0351444
6496,13.2835,-0.653029,0.0330878
6495,13.2845,-0.653029,0.0331642
6499,13.2854,-0.653029,0.0332375
6494,13.2863,-0.653029,0.0333078
6467,13.2874,-0.647958,0.0350416
6503,13.2873,-0.653029,0.0333747
2333,13.2943,-0.491235,0.0565605
6502,13.2882,-0.653029,0.0334383
6506,13.2892,-0.653029,0.0334985
6370,13.2908,-0.637816,0.0365092
6487,13.2901,-0.653029,0.0335551
6469,13.2912,-0.647958,0.0349452
6512,13.291,-0.653029,0.033608
6511,13.292,-0.653029,0.0336572
6515,13.2929,-0.653029,0.0337029
6510,13.2938,-0.653029,0.0337451
6466,13.2949,-0.647958,0.0348546
6519,13.2948,-0.653029,0.0337838
6518,13.2957,-0.653029,0.0338192
6522,13.2967,-0.653029,0.0338513
6509,13.2976,-0.653029,0.0338802
6471,13.2987,-0.647958,0.0347694
6527,13.2985,-0.653029,0.0339061
6526,13.2995,-0.653029,0.0339289
6530,13.3004,-0.653029,0.0339488
6525,13.3014,-0.653029,0.0339659
6470,13.3025,-0.647958,0.0346892
6534,13.3023,-0.653029,0.0339802
2190,13.3107,-0.468495,0.0574688
6533,13.3032,-0.653029,0.0339918
6537,13.3042,-0.653029,0.0340009
6486,13.3051,-0.653029,0.0340075
6545,13.306,-0.653029,0.0340116
719,13.3097,-0.593565,0.042806
6544,13.307,-0.653029,0.0340135
6548,13.3079,-0.653029,0.0340131
6543,13.3089,-0.653029,0.0340106
6465,13.31,-0.647958,0.0345416
6552,13.3098,-0.653029,0.034006
3493,13.3207,-0.416721,0.0578444
6555,13.3117,-0.653029,0.0339909
6542,13.3126,-0.653029,0.0339806
6562,13.3135,-0.653029,0.0339686
6559,13.3145,-0.653029,0.033955
6558,13.3163,-0.653029,0.0339232
6473,13.3175,-0.647958,0.0344081
6566,13.3173,-0.653029,0.0339052
6565,13.3182,-0.653029,0.0338859
6540,13.3201,-0.653029,0.0338437
2340,13.3294,-0.445755,0.0575153
6573,13.322,-0.653029,0.0337975
6472,13.325,-0.647958,0.034285
6480,13.3306,-0.6581,0.0303719
6479,13.3324,-0.6581,0.0305716
6492,13.3343,-0.6581,0.0307623
6493,13.3361,-0.6581,0.0309434
6497,13.338,-0.6581,0.031114
6498,13.3389,-0.6581,0.031195
6375,13.34,-0.647958,0.0340546
6500,13.3398,-0.6581,0.0312731
6501,13.3407,-0.6581,0.0313482
3362,13.3503,-0.423015,0.056653
6504,13.3417,-0.6581,0.03142
6505,13.3426,-0.6581,0.0314886
6507,13.3435,-0.6581,0.0315538
6508,13.3445,-0.6581,0.0316156
6513,13.3454,-0.6581,0.0316737
6514,13.3463,-0.6581,0.0317281
6516,13.3473,-0.6581,0.0317789
6517,13.3482,-0.6581,0.031826
6520,13.3491,-0.6581,0.0318696
6521,13.3501,-0.6581,0.0319097
6271,13.3514,-0.637816,0.035076
6523,13.351,-0.6581,0.0319465
6524,13.352,-0.6581,0.0319799
6528,13.3529,-0.6581,0.0320101
6529,13.3538,-0.6581,0.0320372
6476,13.3551,-0.647958,0.0338204
6531,13.3548,-0.6581,0.0320613
6532,13.3557,-0.6581,0.0320824
6535,13.3566,-0.6581,0.0321006
6536,13.3576,-0.6581,0.0321161
6538,13.3585,-0.6581,0.0321289
6539,13.3594,-0.6581,0.032139
6546,13.3604,-0.6581,0.0321466
6547,13.3613,-0.6581,0.0321518
6549,13.3622,-0.6581,0.0321547
6550,13.3632,-0.6581,0.0321553
6553,13.3641,-0.6581,0.0321537
6554,13.365,-0.6581,0.03215
6556,13.366,-0.6581,0.0321444
720,13.3686,-0.604935,0.0396339
6557,13.3669,-0.6581,0.0321368
6563,13.3678,-0.6581,0.0321274
6564,13.3688,-0.6581,0.0321162
6475,13.3701,-0.647958,0.0335569
6560,13.3697,-0.6581,0.0321034
6561,13.3706,-0.6581,0.032089
6567,13.3716,-0.6581,0.0320731
6568,13.3725,-0.6581,0.0320559
6569,13.3734,-0.6581,0.0320373
6575,13.3753,-0.6581,0.0319966
6574,13.3772,-0.6581,0.0319517
6572,13.379,-0.6581,0.0319033
1356,13.3837,-0.559455,0.0464248
6576,13.3809,-0.6581,0.031852
6570,13.3828,-0.6581,0.0317987
6477,13.3851,-0.647958,0.0332621
6481,13.386,-0.663171,0.0284628
6597,13.3878,-0.663171,0.0286662
1358,13.3946,-0.536715,0.049092
6596,13.3896,-0.663171,0.0288607
6485,13.3902,-0.6581,0.031578
6598,13.3915,-0.663171,0.0290454
6595,13.3933,-0.663171,0.0292195
6580,13.3939,-0.6581,0.0314725
6605,13.3942,-0.663171,0.0293023
6604,13.3951,-0.663171,0.0293821
6608,13.3961,-0.663171,0.0294588
6602,13.397,-0.663171,0.0295323
6579,13.3977,-0.6581,0.0313735
6601,13.3979,-0.663171,0.0296025
6611,13.3989,-0.663171,0.0296694
6474,13.4002,-0.647958,0.0329425
6613,13.3998,-0.663171,0.0297327
6594,13.4007,-0.663171,0.0297923
6581,13.4014,-0.6581,0.0312808
1721,13.4077,-0.513975,0.051084
6619,13.4016,-0.663171,0.0298483
6622,13.4035,-0.663171,0.0299491
6617,13.4044,-0.663171,0.0299941
6578,13.4051,-0.6581,0.031194
6626,13.4054,-0.663171,0.0300357
6625,13.4063,-0.663171,0.0300738
6629,13.4072,-0.663171,0.0301085
6616,13.4082,-0.663171,0.03014
6583,13.4088,-0.6581,0.0311127
6634,13.4091,-0.663171,0.0301684
6633,13.41,-0.663171,0.0301937
6637,13.411,-0.663171,0.030216
6632,13.4119,-0.663171,0.0302354
6582,13.4126,-0.6581,0.0310362
6641,13.4128,-0.663171,0.030252
6644,13.4147,-0.663171,0.0302771
6593,13.4156,-0.663171,0.0302858
2341,13.423,-0.491235,0.0523106
6651,13.4166,-0.663171,0.0302921
6650,13.4175,-0.663171,0.0302959
6654,13.4184,-0.663171,0.0302975
6649,13.4194,-0.663171,0.0302969
6577,13.42,-0.6581,0.0308962
6658,13.4203,-0.663171,0.0302941
6657,13.4212,-0.663171,0.0302893
6661,13.4221,-0.663171,0.0302826
6648,13.4231,-0.663171,0.0302741
6668,13.424,-0.663171,0.0302638
6665,13.4249,-0.663171,0.0302518
2746,13.4276,-0.616305,0.0364619
6664,13.4268,-0.663171,0.0302231
6585,13.4275,-0.6581,0.0307702
3398,13.4374,-0.413243,0.0524335
6672,13.4277,-0.663171,0.0302066
6671,13.4286,-0.663171,0.0301888
6647,13.4305,-0.663171,0.0301495
6679,13.4324,-0.663171,0.0301059
2337,13.4406,-0.468495,0.0527001
6584,13.435,-0.6581,0.0306544
6259,13.4414,-0.668242,0.0265536
6258,13.4432,-0.668242,0.0267609
6599,13.445,-0.668242,0.0269591
6600,13.4468,-0.668242,0.0271474
6606,13.4486,-0.668242,0.027325
6484,13.4499,-0.6581,0.0304385
6607,13.4495,-0.668242,0.0274096
6609,13.4505,-0.668242,0.0274911
2339,13.4603,-0.445755,0.0521998
6610,13.4514,-0.668242,0.0275694
6603,13.4523,-0.668242,0.0276446
6612,13.4532,-0.668242,0.0277165
6614,13.4542,-0.668242,0.0277849
6615,13.4551,-0.668242,0.0278497
6620,13.456,-0.668242,0.027911
6621,13.457,-0.668242,0.0279684
6623,13.4579,-0.668242,0.0280222
6624,13.4588,-0.668242,0.0280722
6374,13.4603,-0.647958,0.0315452
6627,13.4597,-0.668242,0.0281187
6628,13.4607,-0.668242,0.0281616
6630,13.4616,-0.668242,0.028201
6631,13.4625,-0.668242,0.0282371
6635,13.4635,-0.668242,0.02827
6588,13.4648,-0.6581,0.0302182
6636,13.4644,-0.668242,0.0282996
6638,13.4653,-0.668242,0.0283261
6639,13.4663,-0.668242,0.0283496
6642,13.4672,-0.668242,0.0283702
6643,13.4681,-0.668242,0.0283879
6645,13.469,-0.668242,0.0284029
6646,13.47,-0.668242,0.0284153
6652,13.4709,-0.668242,0.028425
6653,13.4718,-0.668242,0.0284323
3363,13.4823,-0.423015,0.0507719
6655,13.4727,-0.668242,0.0284371
6656,13.4737,-0.668242,0.0284397
6659,13.4746,-0.668242,0.02844
6660,13.4755,-0.668242,0.0284382
6662,13.4765,-0.668242,0.0284343
6663,13.4774,-0.668242,0.0284285
6669,13.4783,-0.668242,0.0284208
6587,13.4797,-0.6581,0.0299676
6670,13.4792,-0.668242,0.0284113
6666,13.4802,-0.668242,0.0284001
6667,13.4811,-0.668242,0.0283874
6673,13.482,-0.668242,0.028373
6674,13.4829,-0.668242,0.0283573
6791,13.4839,-0.668242,0.0283402
2740,13.4865,-0.627675,0.0332899
6675,13.4848,-0.668242,0.0283218
6676,13.4857,-0.668242,0.0283023
6680,13.4876,-0.668242,0.0282601
6678,13.4894,-0.668242,0.0282143
6681,13.4913,-0.668242,0.0281655
6677,13.4931,-0.668242,0.0281145
6589,13.4947,-0.6581,0.0296846
718,13.4993,-0.582195,0.0404128
6260,13.4968,-0.673312,0.0246445
6717,13.4985,-0.673312,0.0248555
6592,13.5005,-0.668242,0.0279023
6716,13.5003,-0.673312,0.0250575
6718,13.5021,-0.673312,0.0252494
6685,13.5042,-0.668242,0.0278006
1027,13.5091,-0.559455,0.0433279
6715,13.504,-0.673312,0.0254306
6723,13.5049,-0.673312,0.0255168
6722,13.5058,-0.673312,0.0256
6726,13.5067,-0.673312,0.0256801
6721,13.5076,-0.673312,0.0257569
6684,13.5079,-0.668242,0.0277054
6730,13.5086,-0.673312,0.0258304
6586,13.5096,-0.6581,0.0293759
6729,13.5095,-0.673312,0.0259004
6733,13.5104,-0.673312,0.0259668
6714,13.5113,-0.673312,0.0260296
6686,13.5116,-0.668242,0.0276165
6739,13.5123,-0.673312,0.0260886
6738,13.5132,-0.673312,0.0261438
6742,13.5141,-0.673312,0.0261953
6737,13.515,-0.673312,0.0262432
6683,13.5153,-0.668242,0.0275335
1357,13.5211,-0.536715,0.0456075
6746,13.516,-0.673312,0.0262875
6749,13.5178,-0.673312,0.0263658
6688,13.519,-0.668242,0.0274559
6736,13.5188,-0.673312,0.0263999
6754,13.5197,-0.673312,0.0264308
6757,13.5215,-0.673312,0.0264832
6687,13.5227,-0.668242,0.0273832
6752,13.5225,-0.673312,0.026505
6761,13.5234,-0.673312,0.0265239
6764,13.5252,-0.673312,0.0265534
6713,13.5262,-0.673312,0.0265642
6771,13.5271,-0.673312,0.0265725
1717,13.5353,-0.513975,0.0471525
6774,13.5289,-0.673312,0.0265819
6682,13.5301,-0.668242,0.0272507
6769,13.5299,-0.673312,0.0265832
6778,13.5308,-0.673312,0.0265823
6777,13.5317,-0.673312,0.0265793
6781,13.5326,-0.673312,0.0265744
6768,13.5335,-0.673312,0.0265675
6786,13.5345,-0.673312,0.0265589
6785,13.5354,-0.673312,0.0265485
6789,13.5363,-0.673312,0.0265365
6784,13.5372,-0.673312,0.026523
6690,13.5375,-0.668242,0.0271322
6793,13.5382,-0.673312,0.026508
6792,13.5391,-0.673312,0.0264916
6796,13.54,-0.673312,0.026474
6767,13.5409,-0.673312,0.0264552
6801,13.5428,-0.673312,0.0264143
3397,13.5544,-0.410132,0.0467358
1718,13.5518,-0.491235,0.0478848
6689,13.5449,-0.668242,0.0270239
6706,13.5521,-0.678383,0.0227353
6705,13.5539,-0.678383,0.0229502
6719,13.5557,-0.678383,0.0231559
6720,13.5575,-0.678383,0.0233514
6591,13.5597,-0.668242,0.0268225
6724,13.5593,-0.678383,0.0235361
6725,13.5602,-0.678383,0.0236241
6727,13.5611,-0.678383,0.023709
2338,13.5704,-0.468495,0.0477466
6728,13.562,-0.678383,0.0237907
6731,13.563,-0.678383,0.0238692
6732,13.5639,-0.678383,0.0239443
6734,13.5648,-0.678383,0.0240159
6735,13.5657,-0.678383,0.0240839
6740,13.5666,-0.678383,0.0241482
6741,13.5676,-0.678383,0.0242087
6482,13.5693,-0.6581,0.0280143
6743,13.5685,-0.678383,0.0242654
6744,13.5694,-0.678383,0.0243184
6747,13.5703,-0.678383,0.0243677
6748,13.5713,-0.678383,0.0244134
6750,13.5722,-0.678383,0.0244556
6751,13.5731,-0.678383,0.0244944
6710,13.5745,-0.668242,0.026616
6755,13.574,-0.678383,0.0245298
6756,13.575,-0.678383,0.0245619
6758,13.5759,-0.678383,0.0245909
6759,13.5768,-0.678383,0.0246168
6762,13.5777,-0.678383,0.0246398
6763,13.5787,-0.678383,0.0246598
6765,13.5796,-0.678383,0.024677
6766,13.5805,-0.678383,0.0246915
6772,13.5814,-0.678383,0.0247034
6693,13.5819,-0.668242,0.0265017
2342,13.5913,-0.445755,0.0466956
6773,13.5823,-0.678383,0.0247127
6775,13.5833,-0.678383,0.0247196
6776,13.5842,-0.678383,0.0247241
6779,13.5851,-0.678383,0.0247263
6780,13.586,-0.678383,0.0247264
6782,13.5869,-0.678383,0.0247243
6783,13.5879,-0.678383,0.0247202
6787,13.5888,-0.678383,0.0247143
6692,13.5894,-0.668242,0.0263782
6788,13.5897,-0.678383,0.0247065
6790,13.5906,-0.678383,0.0246969
6266,13.5937,-0.637816,0.0298525
6794,13.5925,-0.678383,0.0246729
6795,13.5934,-0.678383,0.0246587
6797,13.5943,-0.678383,0.0246431
6798,13.5952,-0.678383,0.0246262
6803,13.5961,-0.678383,0.024608
6802,13.598,-0.678383,0.0245685
3396,13.61,-0.408841,0.0439471
6800,13.5998,-0.678383,0.0245252
6804,13.6016,-0.678383,0.0244789
6799,13.6035,-0.678383,0.0244303
6694,13.6042,-0.668242,0.0261071
3361,13.6143,-0.423015,0.0447045
6707,13.6075,-0.683454,0.0208262
6826,13.6093,-0.683454,0.0210449
6712,13.6108,-0.678383,0.0242266
6825,13.611,-0.683454,0.0212542
1020,13.615,-0.604935,0.0344008
6827,13.6128,-0.683454,0.0214534
6808,13.6145,-0.678383,0.0241288
6824,13.6146,-0.683454,0.0216416
6832,13.6155,-0.683454,0.0217313
6831,13.6165,-0.683454,0.0218179
6835,13.6174,-0.683454,0.0219014
6807,13.6181,-0.678383,0.0240373
6691,13.619,-0.668242,0.0258092
6830,13.6183,-0.683454,0.0219815
1025,13.6236,-0.582195,0.0375638
6839,13.6192,-0.683454,0.0220582
6838,13.6201,-0.683454,0.0221314
6842,13.621,-0.683454,0.022201
6809,13.6218,-0.678383,0.0239522
6823,13.622,-0.683454,0.0222668
6848,13.6229,-0.683454,0.0223289
6847,13.6238,-0.683454,0.0223871
6851,13.6247,-0.683454,0.0224415
6806,13.6255,-0.678383,0.023873
6846,13.6256,-0.683454,0.0224923
6855,13.6266,-0.683454,0.0225394
6854,13.6275,-0.683454,0.0225829
6858,13.6284,-0.683454,0.022623
6811,13.6291,-0.678383,0.0237991
1026,13.6345,-0.559455,0.0401309
3494,13.64,-0.408208,0.0424264
6845,13.6293,-0.683454,0.0226597
6863,13.6303,-0.683454,0.0226931
6862,13.6312,-0.683454,0.0227233
6866,13.6321,-0.683454,0.0227505
6810,13.6328,-0.678383,0.0237302
6861,13.633,-0.683454,0.0227745
6870,13.6339,-0.683454,0.0227957
6869,13.6348,-0.683454,0.0228141
6873,13.6358,-0.683454,0.0228296
6822,13.6367,-0.683454,0.0228426
6880,13.6376,-0.683454,0.0228529
6805,13.6402,-0.678383,0.0236053
6878,13.6404,-0.683454,0.0228695
1650,13.6476,-0.536715,0.0419944
6887,13.6413,-0.683454,0.0228704
6877,13.644,-0.683454,0.022861
6896,13.6449,-0.683454,0.022854
6899,13.6468,-0.683454,0.0228349
6813,13.6475,-0.678383,0.0234943
6876,13.6513,-0.683454,0.0227609
6908,13.6532,-0.683454,0.0227227
6812,13.6549,-0.678383,0.0233933
1716,13.6629,-0.513975,0.0430696
6701,13.6629,-0.688525,0.0189171
3394,13.6758,-0.407514,0.0405983
6700,13.6646,-0.688525,0.0191395
6828,13.6664,-0.688525,0.0193526
6829,13.6682,-0.688525,0.0195554
6711,13.6696,-0.678383,0.0232064
6833,13.67,-0.688525,0.0197472
6834,13.6709,-0.688525,0.0198386
6836,13.6718,-0.688525,0.0199269
1719,13.6805,-0.491235,0.0432934
6837,13.6727,-0.688525,0.020012
6840,13.6736,-0.688525,0.0200938
6841,13.6745,-0.688525,0.0201721
6843,13.6754,-0.688525,0.0202469
6844,13.6764,-0.688525,0.0203181
6590,13.6783,-0.668242,0.0244835
6849,13.6773,-0.688525,0.0203855
6850,13.6782,-0.688525,0.020449
6852,13.6791,-0.688525,0.0205087
6853,13.68,-0.688525,0.0205646
6856,13.6809,-0.688525,0.0206168
6857,13.6819,-0.688525,0.0206653
6859,13.6828,-0.688525,0.0207102
6860,13.6837,-0.688525,0.0207516
6816,13.6843,-0.678383,0.0230137
6864,13.6846,-0.688525,0.0207896
6865,13.6855,-0.688525,0.0208243
6867,13.6865,-0.688525,0.0208557
6868,13.6874,-0.688525,0.0208841
6871,13.6883,-0.688525,0.0209093
6872,13.6892,-0.688525,0.0209316
6874,13.6901,-0.688525,0.0209511
2334,13.7002,-0.468495,0.0426194
6875,13.691,-0.688525,0.0209678
6817,13.6916,-0.678383,0.022906
6881,13.6919,-0.688525,0.0209817
6882,13.6929,-0.688525,0.0209931
6884,13.6938,-0.688525,0.021002
6885,13.6947,-0.688525,0.0210085
6888,13.6956,-0.688525,0.0210126
6889,13.6965,-0.688525,0.0210145
6891,13.6974,-0.688525,0.0210143
6892,13.6983,-0.688525,0.021012
6815,13.699,-0.678383,0.0227889
6267,13.7009,-0.647958,0.0264152
6897,13.6993,-0.688525,0.0210077
6898,13.7002,-0.688525,0.0210016
6900,13.702,-0.688525,0.0209841
6893,13.7029,-0.688525,0.0209728
7050,13.7038,-0.688525,0.0209601
6904,13.7047,-0.688525,0.020946
6905,13.7056,-0.688525,0.0209305
6910,13.7065,-0.688525,0.0209137
6909,13.7084,-0.688525,0.0208769
6907,13.7102,-0.688525,0.0208362
6911,13.712,-0.688525,0.0207924
2336,13.7222,-0.445755,0.0410163
6818,13.7137,-0.678383,0.0225296
6906,13.7138,-0.688525,0.020746
6702,13.7183,-0.693596,0.0170079
6937,13.72,-0.693596,0.0172342
6821,13.7211,-0.688525,0.0205508
6936,13.7218,-0.693596,0.017451
6938,13.7235,-0.693596,0.0176575
6915,13.7247,-0.688525,0.0204569
6935,13.7253,-0.693596,0.0178527
6942,13.7271,-0.693596,0.0180358
2741,13.7306,-0.627675,0.0283888
6814,13.7284,-0.678383,0.0222426
6944,13.728,-0.693596,0.0181226
6914,13.7284,-0.688525,0.0203692
6941,13.7289,-0.693596,0.018206
6948,13.7298,-0.693596,0.018286
6947,13.7308,-0.693596,0.0183624
6951,13.7317,-0.693596,0.0184352
6916,13.732,-0.688525,0.0202879
6934,13.7326,-0.693596,0.0185041
6957,13.7335,-0.693596,0.0185692
6956,13.7344,-0.693596,0.0186304
6960,13.7353,-0.693596,0.0186877
3365,13.7463,-0.423015,0.0384643
6913,13.7356,-0.688525,0.0202124
6955,13.7362,-0.693596,0.0187413
6964,13.7372,-0.693596,0.0187912
6967,13.739,-0.693596,0.0188802
6918,13.7393,-0.688525,0.0201424
6954,13.7399,-0.693596,0.0189195
6972,13.7408,-0.693596,0.0189555
6971,13.7417,-0.693596,0.0189882
6917,13.7429,-0.688525,0.0200773
713,13.7479,-0.582195,0.0346544
6970,13.7436,-0.693596,0.0190441
6979,13.7445,-0.693596,0.0190676
6978,13.7454,-0.693596,0.0190881
6930,13.7472,-0.693596,0.0191209
7039,13.7481,-0.693596,0.0191333
6912,13.7502,-0.688525,0.0199598
7037,13.7509,-0.693596,0.0191558
7044,13.7518,-0.693596,0.0191586
689,13.7599,-0.559455,0.0368362
7036,13.7545,-0.693596,0.0191544
7053,13.7554,-0.693596,0.0191492
7056,13.7572,-0.693596,0.0191332
6920,13.7575,-0.688525,0.0198563
7059,13.7599,-0.693596,0.0190974
7035,13.7617,-0.693596,0.0190666
7065,13.7636,-0.693596,0.0190311
6919,13.7648,-0.688525,0.0197628
1024,13.7741,-0.536715,0.0382544
6933,13.7737,-0.698667,0.0150988
6932,13.7754,-0.698667,0.0153289
6939,13.7771,-0.698667,0.0155494
6940,13.7789,-0.698667,0.0157595
6820,13.7794,-0.688525,0.0195903
6943,13.7807,-0.698667,0.0159582
6945,13.7824,-0.698667,0.0161448
1714,13.7905,-0.513975,0.0388402
6946,13.7833,-0.698667,0.0162333
6949,13.7843,-0.698667,0.0163183
6950,13.7852,-0.698667,0.0163999
6952,13.7861,-0.698667,0.0164779
6708,13.7872,-0.678383,0.0209527
6953,13.787,-0.698667,0.0165522
6958,13.7879,-0.698667,0.0166227
3393,13.8004,-0.405696,0.0341361
6959,13.7888,-0.698667,0.0166893
6961,13.7897,-0.698667,0.016752
6962,13.7906,-0.698667,0.0168108
6965,13.7915,-0.698667,0.0168658
6966,13.7925,-0.698667,0.0169171
6968,13.7934,-0.698667,0.0169648
6923,13.794,-0.688525,0.0194115
6969,13.7943,-0.698667,0.0170088
6973,13.7952,-0.698667,0.0170494
6974,13.7961,-0.698667,0.0170866
6976,13.797,-0.698667,0.0171206
6977,13.7979,-0.698667,0.0171513
6980,13.7988,-0.698667,0.0171789
6981,13.7997,-0.698667,0.0172035
1715,13.8092,-0.491235,0.0385431
6983,13.8007,-0.698667,0.0172252
6924,13.8013,-0.688525,0.0193104
6984,13.8016,-0.698667,0.017244
7029,13.8025,-0.698667,0.0172601
7034,13.8034,-0.698667,0.0172736
7041,13.8043,-0.698667,0.0172844
7042,13.8052,-0.698667,0.0172929
6483,13.8081,-0.6581,0.0229778
7045,13.8061,-0.698667,0.0172989
7046,13.807,-0.698667,0.0173027
7048,13.8079,-0.698667,0.0173042
6922,13.8086,-0.688525,0.0191996
7049,13.8088,-0.698667,0.0173037
7054,13.8097,-0.698667,0.0173012
7055,13.8106,-0.698667,0.0172967
7058,13.8115,-0.698667,0.0172904
7051,13.8133,-0.698667,0.0172727
7097,13.8142,-0.698667,0.0172615
7061,13.8152,-0.698667,0.0172488
7062,13.8161,-0.698667,0.0172348
7067,13.817,-0.698667,0.0172195
7066,13.8188,-0.698667,0.0171853
2335,13.83,-0.468495,0.0373282
7064,13.8206,-0.698667,0.0171472
7068,13.8224,-0.698667,0.0171058
6925,13.8232,-0.688525,0.0189522
7063,13.8242,-0.698667,0.0170618
6931,13.8308,-0.703738,0.0134235
6929,13.8314,-0.698667,0.0168751
6987,13.8325,-0.703738,0.0136478
6988,13.8342,-0.703738,0.0138615
7111,13.835,-0.698667,0.016785
6986,13.836,-0.703738,0.0140638
7128,13.8378,-0.688525,0.0186759
6994,13.8378,-0.703738,0.0142538
7110,13.8386,-0.698667,0.0167011
6996,13.8387,-0.703738,0.0143439
6991,13.8396,-0.703738,0.0144306
7114,13.8422,-0.698667,0.0166236
6999,13.8423,-0.703738,0.0146693
2346,13.8531,-0.445755,0.0351722
6985,13.8432,-0.703738,0.0147414
7004,13.8441,-0.703738,0.0148095
7109,13.8458,-0.698667,0.0165519
7007,13.8459,-0.703738,0.0149339
7002,13.8468,-0.703738,0.0149904
7011,13.8478,-0.703738,0.0150431
7010,13.8487,-0.703738,0.015092
7118,13.8494,-0.698667,0.0164856
7014,13.8496,-0.703738,0.0151374
7001,13.8505,-0.703738,0.0151793
7019,13.8514,-0.703738,0.0152178
7127,13.8524,-0.688525,0.0183778
7018,13.8523,-0.703738,0.015253
7117,13.853,-0.698667,0.0164243
7022,13.8532,-0.703738,0.0152849
7017,13.8541,-0.703738,0.0153137
7026,13.855,-0.703738,0.0153394
7025,13.8559,-0.703738,0.0153622
3392,13.8682,-0.405117,0.0305809
714,13.8613,-0.604935,0.0291779
7030,13.8568,-0.703738,0.0153821
7032,13.8577,-0.703738,0.0153993
7073,13.8586,-0.703738,0.0154138
7072,13.8595,-0.703738,0.0154257
7108,13.8603,-0.698667,0.0163144
7076,13.8604,-0.703738,0.0154351
7071,13.8614,-0.703738,0.0154421
7080,13.8623,-0.703738,0.0154468
7079,13.8632,-0.703738,0.0154492
7083,13.8641,-0.703738,0.0154496
7070,13.865,-0.703738,0.0154479
7090,13.8659,-0.703738,0.0154443
6921,13.867,-0.688525,0.0180649
690,13.8722,-0.582195,0.0316781
7089,13.8668,-0.703738,0.0154388
3364,13.8783,-0.423015,0.0320623
7122,13.8675,-0.698667,0.0162183
7093,13.8677,-0.703738,0.0154316
7086,13.8686,-0.703738,0.0154227
7098,13.8713,-0.703738,0.015387
7069,13.8722,-0.703738,0.0153723
7105,13.874,-0.703738,0.0153396
7124,13.8748,-0.698667,0.0161322
7102,13.8758,-0.703738,0.0153027
688,13.8853,-0.559455,0.0334392
3495,13.8926,-0.404976,0.0292953
6256,13.8861,-0.708809,0.0115182
